dt,AverageTemperature,AverageTemperatureUncertainty,Country,Year
1992-07-01,29.625,0.267,Turkmenistan,1992
1992-08-01,26.262,0.264,Turkmenistan,1992
1992-09-01,21.416,0.344,Turkmenistan,1992
1992-10-01,14.072,0.195,Turkmenistan,1992
1992-11-01,9.708,0.276,Turkmenistan,1992
1992-12-01,4.266,0.417,Turkmenistan,1992
1993-01-01,1.64,0.349,Turkmenistan,1993
1993-02-01,2.887,0.148,Turkmenistan,1993
1993-03-01,8.276,0.328,Turkmenistan,1993
1993-04-01,16.194000000000006,0.215,Turkmenistan,1993
1993-05-01,21.623,0.24,Turkmenistan,1993
1993-06-01,28.01,0.231,Turkmenistan,1993
1993-07-01,30.095,0.31,Turkmenistan,1993
1993-08-01,27.649,0.242,Turkmenistan,1993
1993-09-01,22.718000000000004,0.289,Turkmenistan,1993
1993-10-01,12.919,0.198,Turkmenistan,1993
1993-11-01,3.224,0.248,Turkmenistan,1993
1993-12-01,1.59,0.234,Turkmenistan,1993
1994-01-01,2.5890000000000004,0.277,Turkmenistan,1994
1994-02-01,0.3340000000000001,0.392,Turkmenistan,1994
1994-03-01,9.074,0.265,Turkmenistan,1994
1994-04-01,14.909,0.276,Turkmenistan,1994
1994-05-01,23.163,0.298,Turkmenistan,1994
1994-06-01,27.595,0.26,Turkmenistan,1994
1994-07-01,29.549,0.196,Turkmenistan,1994
1994-08-01,29.373,0.349,Turkmenistan,1994
1994-09-01,20.219,0.223,Turkmenistan,1994
1994-10-01,14.595999999999998,0.246,Turkmenistan,1994
1994-11-01,10.755,0.303,Turkmenistan,1994
1994-12-01,2.121,0.201,Turkmenistan,1994
1995-01-01,3.463,0.217,Turkmenistan,1995
1995-02-01,4.888999999999999,0.249,Turkmenistan,1995
1995-03-01,8.881,0.243,Turkmenistan,1995
1995-04-01,18.217,0.456,Turkmenistan,1995
1995-05-01,23.087,0.187,Turkmenistan,1995
1995-06-01,28.254,0.282,Turkmenistan,1995
1995-07-01,31.311,0.35,Turkmenistan,1995
1995-08-01,29.618,0.241,Turkmenistan,1995
1995-09-01,22.782,0.363,Turkmenistan,1995
1995-10-01,14.05,0.168,Turkmenistan,1995
1995-11-01,11.6,0.249,Turkmenistan,1995
1995-12-01,2.099,0.23,Turkmenistan,1995
1996-01-01,-0.5900000000000001,0.23,Turkmenistan,1996
1996-02-01,1.951,0.252,Turkmenistan,1996
1996-03-01,6.71,0.196,Turkmenistan,1996
1996-04-01,14.313,0.311,Turkmenistan,1996
1996-05-01,23.027,0.227,Turkmenistan,1996
1996-06-01,28.137,0.429,Turkmenistan,1996
1996-07-01,31.148000000000003,0.337,Turkmenistan,1996
1996-08-01,28.191,0.277,Turkmenistan,1996
1996-09-01,24.102,0.383,Turkmenistan,1996
1996-10-01,14.916,0.171,Turkmenistan,1996
1996-11-01,6.812,0.289,Turkmenistan,1996
1996-12-01,5.207000000000001,0.205,Turkmenistan,1996
1997-01-01,3.321,0.216,Turkmenistan,1997
1997-02-01,3.252,0.26,Turkmenistan,1997
1997-03-01,8.896,0.46,Turkmenistan,1997
1997-04-01,17.524,0.359,Turkmenistan,1997
1997-05-01,22.814,0.25,Turkmenistan,1997
1997-06-01,29.547,0.348,Turkmenistan,1997
1997-07-01,31.236,0.329,Turkmenistan,1997
1997-08-01,28.905,0.274,Turkmenistan,1997
1997-09-01,22.451,0.3,Turkmenistan,1997
1997-10-01,18.712,0.242,Turkmenistan,1997
1997-11-01,6.561,0.138,Turkmenistan,1997
1997-12-01,2.801,0.35,Turkmenistan,1997
1998-01-01,0.4,0.237,Turkmenistan,1998
1998-02-01,2.352,0.221,Turkmenistan,1998
1998-03-01,7.9060000000000015,0.517,Turkmenistan,1998
1998-04-01,18.006,0.135,Turkmenistan,1998
1998-05-01,22.251,0.353,Turkmenistan,1998
1998-06-01,29.507,0.328,Turkmenistan,1998
1998-07-01,30.995,0.303,Turkmenistan,1998
1998-08-01,29.649,0.175,Turkmenistan,1998
1998-09-01,23.196,0.281,Turkmenistan,1998
1998-10-01,14.653,0.298,Turkmenistan,1998
1998-11-01,9.842,0.334,Turkmenistan,1998
1998-12-01,5.194,0.256,Turkmenistan,1998
1999-01-01,2.7390000000000003,0.354,Turkmenistan,1999
1999-02-01,8.781,0.158,Turkmenistan,1999
1999-03-01,8.700000000000001,0.326,Turkmenistan,1999
1999-04-01,15.409,0.217,Turkmenistan,1999
1999-05-01,21.839,0.266,Turkmenistan,1999
1999-06-01,28.035,0.247,Turkmenistan,1999
1999-07-01,29.467,0.229,Turkmenistan,1999
1999-08-01,30.628,0.253,Turkmenistan,1999
1999-09-01,22.469,0.291,Turkmenistan,1999
1999-10-01,16.528,0.28,Turkmenistan,1999
1999-11-01,6.8950000000000005,0.258,Turkmenistan,1999
1999-12-01,5.052,0.253,Turkmenistan,1999
2000-01-01,2.166,0.249,Turkmenistan,2000
2000-02-01,4.731,0.28,Turkmenistan,2000
2000-03-01,9.235,0.255,Turkmenistan,2000
2000-04-01,20.745,0.262,Turkmenistan,2000
2000-05-01,23.879,0.255,Turkmenistan,2000
2000-06-01,27.434,0.29,Turkmenistan,2000
2000-07-01,30.674,0.368,Turkmenistan,2000
2000-08-01,30.085,0.393,Turkmenistan,2000
2000-09-01,23.461,0.189,Turkmenistan,2000
2000-10-01,13.48,0.286,Turkmenistan,2000
2000-11-01,6.127999999999999,0.29,Turkmenistan,2000
2000-12-01,4.76,0.234,Turkmenistan,2000
2001-01-01,0.098,0.315,Turkmenistan,2001
2001-02-01,5.234,0.266,Turkmenistan,2001
2001-03-01,11.826,0.32,Turkmenistan,2001
2001-04-01,18.743,0.365,Turkmenistan,2001
2001-05-01,25.794,0.337,Turkmenistan,2001
2001-06-01,29.018,0.302,Turkmenistan,2001
2001-07-01,29.931,0.247,Turkmenistan,2001
2001-08-01,28.644,0.173,Turkmenistan,2001
2001-09-01,22.142,0.28,Turkmenistan,2001
2001-10-01,14.058,0.391,Turkmenistan,2001
2001-11-01,9.534,0.264,Turkmenistan,2001
2001-12-01,3.864,0.215,Turkmenistan,2001
2002-01-01,4.341,0.285,Turkmenistan,2002
2002-02-01,6.353,0.196,Turkmenistan,2002
2002-03-01,12.104,0.254,Turkmenistan,2002
2002-04-01,15.223,0.266,Turkmenistan,2002
2002-05-01,21.346,0.247,Turkmenistan,2002
2002-06-01,27.652,0.204,Turkmenistan,2002
2002-07-01,30.619,0.387,Turkmenistan,2002
2002-08-01,29.471,0.2,Turkmenistan,2002
2002-09-01,23.888,0.202,Turkmenistan,2002
2002-10-01,18.131,0.394,Turkmenistan,2002
2002-11-01,9.466,0.217,Turkmenistan,2002
2002-12-01,-2.039,0.544,Turkmenistan,2002
2003-01-01,2.842,0.37,Turkmenistan,2003
2003-02-01,4.414,0.235,Turkmenistan,2003
2003-03-01,7.525,0.213,Turkmenistan,2003
2003-04-01,14.235,0.34,Turkmenistan,2003
2003-05-01,20.824,0.307,Turkmenistan,2003
2003-06-01,25.792,0.288,Turkmenistan,2003
2003-07-01,30.199,0.266,Turkmenistan,2003
2003-08-01,29.297,0.269,Turkmenistan,2003
2003-09-01,22.769,0.341,Turkmenistan,2003
2003-10-01,17.582,0.328,Turkmenistan,2003
2003-11-01,8.541,0.193,Turkmenistan,2003
2003-12-01,3.689,0.299,Turkmenistan,2003
2004-01-01,4.952999999999999,0.313,Turkmenistan,2004
2004-02-01,8.107999999999999,0.209,Turkmenistan,2004
2004-03-01,11.456,0.314,Turkmenistan,2004
2004-04-01,14.656,0.284,Turkmenistan,2004
2004-05-01,23.626,0.268,Turkmenistan,2004
2004-06-01,28.715,0.291,Turkmenistan,2004
2004-07-01,29.068,0.317,Turkmenistan,2004
2004-08-01,28.833,0.227,Turkmenistan,2004
2004-09-01,23.087,0.175,Turkmenistan,2004
2004-10-01,14.233,0.3670000000000001,Turkmenistan,2004
2004-11-01,10.664,0.23,Turkmenistan,2004
2004-12-01,2.567,0.325,Turkmenistan,2004
2005-01-01,1.974,0.223,Turkmenistan,2005
2005-02-01,0.967,0.275,Turkmenistan,2005
2005-03-01,11.632,0.308,Turkmenistan,2005
2005-04-01,17.219,0.226,Turkmenistan,2005
2005-05-01,23.548,0.348,Turkmenistan,2005
2005-06-01,28.884,0.337,Turkmenistan,2005
2005-07-01,31.599,0.265,Turkmenistan,2005
2005-08-01,28.276,0.238,Turkmenistan,2005
2005-09-01,24.931,0.281,Turkmenistan,2005
2005-10-01,16.164,0.281,Turkmenistan,2005
2005-11-01,8.48,0.313,Turkmenistan,2005
2005-12-01,5.276,0.402,Turkmenistan,2005
2006-01-01,-3.567,0.384,Turkmenistan,2006
2006-02-01,6.975,0.218,Turkmenistan,2006
2006-03-01,11.385,0.365,Turkmenistan,2006
2006-04-01,17.699,0.429,Turkmenistan,2006
2006-05-01,24.084,0.438,Turkmenistan,2006
2006-06-01,30.082,0.222,Turkmenistan,2006
2006-07-01,30.117,0.258,Turkmenistan,2006
2006-08-01,30.345,0.283,Turkmenistan,2006
2006-09-01,22.387,0.295,Turkmenistan,2006
2006-10-01,18.327,0.293,Turkmenistan,2006
2006-11-01,8.946,0.243,Turkmenistan,2006
2006-12-01,1.34,0.249,Turkmenistan,2006
2007-01-01,4.218,0.252,Turkmenistan,2007
2007-02-01,5.1160000000000005,0.261,Turkmenistan,2007
2007-03-01,8.503,0.196,Turkmenistan,2007
2007-04-01,17.383000000000006,0.386,Turkmenistan,2007
2007-05-01,23.86,0.152,Turkmenistan,2007
2007-06-01,28.837,0.202,Turkmenistan,2007
2007-07-01,30.373,0.2,Turkmenistan,2007
2007-08-01,28.891,0.293,Turkmenistan,2007
2007-09-01,23.265,0.286,Turkmenistan,2007
2007-10-01,14.049,0.25,Turkmenistan,2007
2007-11-01,9.131,0.281,Turkmenistan,2007
2007-12-01,1.999,0.344,Turkmenistan,2007
2008-01-01,-8.443,0.6559999999999999,Turkmenistan,2008
2008-02-01,0.9509999999999998,0.406,Turkmenistan,2008
2008-03-01,15.481000000000002,0.29,Turkmenistan,2008
2008-04-01,18.995,0.257,Turkmenistan,2008
2008-05-01,24.628,0.5479999999999999,Turkmenistan,2008
2008-06-01,28.78,0.309,Turkmenistan,2008
2008-07-01,31.155,0.188,Turkmenistan,2008
2008-08-01,29.629,0.212,Turkmenistan,2008
2008-09-01,22.781,0.271,Turkmenistan,2008
2008-10-01,15.458,0.192,Turkmenistan,2008
2008-11-01,8.408,0.226,Turkmenistan,2008
2008-12-01,2.474,0.22,Turkmenistan,2008
2009-01-01,2.007,0.236,Turkmenistan,2009
2009-02-01,6.712000000000001,0.319,Turkmenistan,2009
2009-03-01,12.189,0.3,Turkmenistan,2009
2009-04-01,13.284,0.501,Turkmenistan,2009
2009-05-01,23.38,0.321,Turkmenistan,2009
2009-06-01,28.128,0.223,Turkmenistan,2009
2009-07-01,30.788,0.273,Turkmenistan,2009
2009-08-01,28.127,0.259,Turkmenistan,2009
2009-09-01,22.764,0.238,Turkmenistan,2009
2009-10-01,15.53,0.306,Turkmenistan,2009
2009-11-01,8.667,0.363,Turkmenistan,2009
2009-12-01,4.689,0.364,Turkmenistan,2009
2010-01-01,3.941,0.32,Turkmenistan,2010
2010-02-01,2.221,0.319,Turkmenistan,2010
2010-03-01,11.035,0.276,Turkmenistan,2010
2010-04-01,17.142,0.3670000000000001,Turkmenistan,2010
2010-05-01,23.572,0.329,Turkmenistan,2010
2010-06-01,30.385,0.302,Turkmenistan,2010
2010-07-01,31.236,0.215,Turkmenistan,2010
2010-08-01,29.483,0.259,Turkmenistan,2010
2010-09-01,22.641,0.252,Turkmenistan,2010
2010-10-01,17.795,0.272,Turkmenistan,2010
2010-11-01,10.049,0.409,Turkmenistan,2010
2010-12-01,5.026,0.431,Turkmenistan,2010
2011-01-01,1.7380000000000002,0.329,Turkmenistan,2011
2011-02-01,1.62,0.334,Turkmenistan,2011
2011-03-01,9.077,0.282,Turkmenistan,2011
2011-04-01,17.809,0.289,Turkmenistan,2011
2011-05-01,24.787,0.349,Turkmenistan,2011
2011-06-01,29.372,0.449,Turkmenistan,2011
2011-07-01,31.372,0.242,Turkmenistan,2011
2011-08-01,29.727,0.286,Turkmenistan,2011
2011-09-01,23.312,0.196,Turkmenistan,2011
2011-10-01,15.543,0.259,Turkmenistan,2011
2011-11-01,4.555,0.326,Turkmenistan,2011
2011-12-01,0.522,0.324,Turkmenistan,2011
2012-01-01,0.008,0.271,Turkmenistan,2012
2012-02-01,-0.964,0.613,Turkmenistan,2012
2012-03-01,8.137,0.226,Turkmenistan,2012
2012-04-01,20.446,0.319,Turkmenistan,2012
2012-05-01,24.749,0.259,Turkmenistan,2012
2012-06-01,28.878,0.328,Turkmenistan,2012
2012-07-01,30.807,0.306,Turkmenistan,2012
2012-08-01,29.696,0.356,Turkmenistan,2012
2012-09-01,22.338,0.334,Turkmenistan,2012
2012-10-01,16.844,0.317,Turkmenistan,2012
2012-11-01,8.318,0.232,Turkmenistan,2012
2012-12-01,1.0130000000000003,0.55,Turkmenistan,2012
2013-01-01,4.455,0.332,Turkmenistan,2013
2013-02-01,6.316000000000002,0.401,Turkmenistan,2013
2013-03-01,11.505,0.256,Turkmenistan,2013
2013-04-01,15.954,0.403,Turkmenistan,2013
2013-05-01,23.377,0.535,Turkmenistan,2013
2013-06-01,28.502,0.25,Turkmenistan,2013
2013-07-01,30.647,0.219,Turkmenistan,2013
2013-08-01,28.152,0.246,Turkmenistan,2013
2013-09-01,18.899032863849765,0.32166993628437296,Turkmenistan,2013
1990-01-01,18.346,0.16,United Arab Emirates,1990
1990-02-01,20.693,0.165,United Arab Emirates,1990
1990-03-01,23.534,0.257,United Arab Emirates,1990
1990-04-01,28.328000000000003,0.319,United Arab Emirates,1990
1990-05-01,32.782000000000004,0.29,United Arab Emirates,1990
1990-06-01,34.923,0.391,United Arab Emirates,1990
1990-07-01,36.418000000000006,0.339,United Arab Emirates,1990
1990-08-01,35.556999999999995,0.562,United Arab Emirates,1990
1990-09-01,33.428000000000004,0.328,United Arab Emirates,1990
1990-10-01,29.412,0.331,United Arab Emirates,1990
1990-11-01,24.733,0.199,United Arab Emirates,1990
1990-12-01,20.967,0.198,United Arab Emirates,1990
1991-01-01,19.891,0.224,United Arab Emirates,1991
1991-02-01,20.454,0.234,United Arab Emirates,1991
1991-03-01,23.438,0.38,United Arab Emirates,1991
1991-04-01,28.49,0.234,United Arab Emirates,1991
1991-05-01,30.457,0.267,United Arab Emirates,1991
1991-06-01,33.946000000000005,0.309,United Arab Emirates,1991
1991-07-01,34.948,0.258,United Arab Emirates,1991
1991-08-01,34.876,0.339,United Arab Emirates,1991
1991-09-01,32.480999999999995,0.291,United Arab Emirates,1991
1991-10-01,28.595,0.188,United Arab Emirates,1991
1991-11-01,23.84,0.328,United Arab Emirates,1991
1991-12-01,20.949,0.229,United Arab Emirates,1991
1992-01-01,17.299,0.508,United Arab Emirates,1992
1992-02-01,19.094,0.39,United Arab Emirates,1992
1992-03-01,21.318,0.34,United Arab Emirates,1992
1992-04-01,26.079,0.398,United Arab Emirates,1992
1992-05-01,32.661,0.311,United Arab Emirates,1992
1992-06-01,34.785000000000004,0.449,United Arab Emirates,1992
1992-07-01,35.126999999999995,0.431,United Arab Emirates,1992
1992-08-01,35.212,0.407,United Arab Emirates,1992
1992-09-01,32.394,0.413,United Arab Emirates,1992
1992-10-01,28.28,0.352,United Arab Emirates,1992
1992-11-01,24.2,0.232,United Arab Emirates,1992
1992-12-01,20.96,0.475,United Arab Emirates,1992
1993-01-01,18.427,0.365,United Arab Emirates,1993
1993-02-01,20.606,0.268,United Arab Emirates,1993
1993-03-01,23.634,0.324,United Arab Emirates,1993
1993-04-01,27.227,0.257,United Arab Emirates,1993
1993-05-01,31.908,0.445,United Arab Emirates,1993
1993-06-01,34.353,0.377,United Arab Emirates,1993
1993-07-01,36.409000000000006,0.413,United Arab Emirates,1993
1993-08-01,35.978,0.41,United Arab Emirates,1993
1993-09-01,33.215,0.393,United Arab Emirates,1993
1993-10-01,29.244,0.251,United Arab Emirates,1993
1993-11-01,24.764,0.36,United Arab Emirates,1993
1993-12-01,21.08,0.243,United Arab Emirates,1993
1994-01-01,19.658,0.214,United Arab Emirates,1994
1994-02-01,20.011000000000006,0.422,United Arab Emirates,1994
1994-03-01,24.218000000000004,0.327,United Arab Emirates,1994
1994-04-01,28.365,0.344,United Arab Emirates,1994
1994-05-01,32.852000000000004,0.149,United Arab Emirates,1994
1994-06-01,35.42200000000001,0.2,United Arab Emirates,1994
1994-07-01,35.70800000000001,0.276,United Arab Emirates,1994
1994-08-01,35.96,0.499,United Arab Emirates,1994
1994-09-01,33.364999999999995,0.322,United Arab Emirates,1994
1994-10-01,29.218000000000004,0.204,United Arab Emirates,1994
1994-11-01,26.013,0.322,United Arab Emirates,1994
1994-12-01,19.979,0.252,United Arab Emirates,1994
1995-01-01,19.28,0.163,United Arab Emirates,1995
1995-02-01,21.10100000000001,0.354,United Arab Emirates,1995
1995-03-01,22.673,0.386,United Arab Emirates,1995
1995-04-01,27.243,0.344,United Arab Emirates,1995
1995-05-01,32.144,0.203,United Arab Emirates,1995
1995-06-01,34.642,0.384,United Arab Emirates,1995
1995-07-01,35.09200000000001,0.326,United Arab Emirates,1995
1995-08-01,36.138000000000005,0.29,United Arab Emirates,1995
1995-09-01,33.02,0.207,United Arab Emirates,1995
1995-10-01,29.525,0.213,United Arab Emirates,1995
1995-11-01,24.528,0.284,United Arab Emirates,1995
1995-12-01,20.45,0.41,United Arab Emirates,1995
1996-01-01,19.048,0.443,United Arab Emirates,1996
1996-02-01,21.139000000000006,0.333,United Arab Emirates,1996
1996-03-01,24.091,0.486,United Arab Emirates,1996
1996-04-01,28.083,0.182,United Arab Emirates,1996
1996-05-01,33.123000000000005,0.41,United Arab Emirates,1996
1996-06-01,35.30300000000001,0.488,United Arab Emirates,1996
1996-07-01,37.48500000000001,0.487,United Arab Emirates,1996
1996-08-01,35.972,0.46,United Arab Emirates,1996
1996-09-01,33.416,0.239,United Arab Emirates,1996
1996-10-01,28.569000000000003,0.119,United Arab Emirates,1996
1996-11-01,23.88,0.139,United Arab Emirates,1996
1996-12-01,19.722,0.36,United Arab Emirates,1996
1997-01-01,18.534,0.377,United Arab Emirates,1997
1997-02-01,20.644,0.298,United Arab Emirates,1997
1997-03-01,22.676,0.4970000000000001,United Arab Emirates,1997
1997-04-01,26.335,0.293,United Arab Emirates,1997
1997-05-01,32.04,0.384,United Arab Emirates,1997
1997-06-01,35.36600000000001,0.334,United Arab Emirates,1997
1997-07-01,36.409000000000006,0.414,United Arab Emirates,1997
1997-08-01,35.72100000000001,0.621,United Arab Emirates,1997
1997-09-01,34.099999999999994,0.491,United Arab Emirates,1997
1997-10-01,30.213,0.254,United Arab Emirates,1997
1997-11-01,24.645,0.61,United Arab Emirates,1997
1997-12-01,20.765,0.311,United Arab Emirates,1997
1998-01-01,18.862,0.404,United Arab Emirates,1998
1998-02-01,21.31,0.49,United Arab Emirates,1998
1998-03-01,24.762,0.295,United Arab Emirates,1998
1998-04-01,28.951,0.216,United Arab Emirates,1998
1998-05-01,33.626000000000005,0.301,United Arab Emirates,1998
1998-06-01,36.517,0.322,United Arab Emirates,1998
1998-07-01,37.423,0.468,United Arab Emirates,1998
1998-08-01,37.214,0.516,United Arab Emirates,1998
1998-09-01,34.504999999999995,0.249,United Arab Emirates,1998
1998-10-01,30.38,0.147,United Arab Emirates,1998
1998-11-01,25.466,0.251,United Arab Emirates,1998
1998-12-01,22.495,0.403,United Arab Emirates,1998
1999-01-01,20.138,0.337,United Arab Emirates,1999
1999-02-01,22.97300000000001,0.303,United Arab Emirates,1999
1999-03-01,23.866,0.249,United Arab Emirates,1999
1999-04-01,29.663,0.192,United Arab Emirates,1999
1999-05-01,33.317,0.206,United Arab Emirates,1999
1999-06-01,36.30900000000001,0.3229999999999999,United Arab Emirates,1999
1999-07-01,36.798,0.325,United Arab Emirates,1999
1999-08-01,37.264,0.462,United Arab Emirates,1999
1999-09-01,34.037,0.281,United Arab Emirates,1999
1999-10-01,30.329,0.382,United Arab Emirates,1999
1999-11-01,25.902,0.36,United Arab Emirates,1999
1999-12-01,20.985,0.366,United Arab Emirates,1999
2000-01-01,20.244,0.307,United Arab Emirates,2000
2000-02-01,20.664,0.425,United Arab Emirates,2000
2000-03-01,23.659,0.305,United Arab Emirates,2000
2000-04-01,30.5,0.364,United Arab Emirates,2000
2000-05-01,33.384,0.35,United Arab Emirates,2000
2000-06-01,35.001000000000005,0.317,United Arab Emirates,2000
2000-07-01,37.243,0.335,United Arab Emirates,2000
2000-08-01,36.739,0.23,United Arab Emirates,2000
2000-09-01,33.492999999999995,0.237,United Arab Emirates,2000
2000-10-01,29.995,0.217,United Arab Emirates,2000
2000-11-01,24.99,0.436,United Arab Emirates,2000
2000-12-01,20.621,0.308,United Arab Emirates,2000
2001-01-01,18.311,0.4270000000000001,United Arab Emirates,2001
2001-02-01,20.432,0.365,United Arab Emirates,2001
2001-03-01,24.809,0.382,United Arab Emirates,2001
2001-04-01,28.686,0.453,United Arab Emirates,2001
2001-05-01,34.366,0.232,United Arab Emirates,2001
2001-06-01,35.479000000000006,0.431,United Arab Emirates,2001
2001-07-01,37.034000000000006,0.335,United Arab Emirates,2001
2001-08-01,36.349,0.246,United Arab Emirates,2001
2001-09-01,34.184,0.302,United Arab Emirates,2001
2001-10-01,30.234,0.266,United Arab Emirates,2001
2001-11-01,24.965,0.242,United Arab Emirates,2001
2001-12-01,23.266,0.183,United Arab Emirates,2001
2002-01-01,19.901,0.411,United Arab Emirates,2002
2002-02-01,20.922,0.428,United Arab Emirates,2002
2002-03-01,25.307,0.411,United Arab Emirates,2002
2002-04-01,28.672,0.254,United Arab Emirates,2002
2002-05-01,34.236999999999995,0.26,United Arab Emirates,2002
2002-06-01,35.80200000000001,0.352,United Arab Emirates,2002
2002-07-01,36.892,0.226,United Arab Emirates,2002
2002-08-01,36.328,0.343,United Arab Emirates,2002
2002-09-01,33.812999999999995,0.194,United Arab Emirates,2002
2002-10-01,30.453000000000003,0.297,United Arab Emirates,2002
2002-11-01,25.021,0.197,United Arab Emirates,2002
2002-12-01,21.348000000000003,0.279,United Arab Emirates,2002
2003-01-01,19.177,0.28,United Arab Emirates,2003
2003-02-01,22.627,0.474,United Arab Emirates,2003
2003-03-01,25.397,0.429,United Arab Emirates,2003
2003-04-01,29.345,0.37,United Arab Emirates,2003
2003-05-01,33.623000000000005,0.364,United Arab Emirates,2003
2003-06-01,36.25,0.334,United Arab Emirates,2003
2003-07-01,36.484,0.722,United Arab Emirates,2003
2003-08-01,36.77,0.28,United Arab Emirates,2003
2003-09-01,34.264,0.418,United Arab Emirates,2003
2003-10-01,30.172,0.333,United Arab Emirates,2003
2003-11-01,25.357,0.299,United Arab Emirates,2003
2003-12-01,21.274,0.207,United Arab Emirates,2003
2004-01-01,20.752,0.312,United Arab Emirates,2004
2004-02-01,21.59800000000001,0.561,United Arab Emirates,2004
2004-03-01,25.831,0.252,United Arab Emirates,2004
2004-04-01,29.347,0.329,United Arab Emirates,2004
2004-05-01,33.338,0.27,United Arab Emirates,2004
2004-06-01,35.723000000000006,0.322,United Arab Emirates,2004
2004-07-01,36.661,0.375,United Arab Emirates,2004
2004-08-01,36.124,0.428,United Arab Emirates,2004
2004-09-01,33.427,0.222,United Arab Emirates,2004
2004-10-01,30.006,0.394,United Arab Emirates,2004
2004-11-01,25.847,0.292,United Arab Emirates,2004
2004-12-01,20.594,0.38,United Arab Emirates,2004
2005-01-01,18.857,0.343,United Arab Emirates,2005
2005-02-01,20.827,0.242,United Arab Emirates,2005
2005-03-01,25.044,0.216,United Arab Emirates,2005
2005-04-01,29.239,0.29,United Arab Emirates,2005
2005-05-01,33.029,0.405,United Arab Emirates,2005
2005-06-01,35.73300000000001,0.353,United Arab Emirates,2005
2005-07-01,36.716,0.57,United Arab Emirates,2005
2005-08-01,36.776,0.478,United Arab Emirates,2005
2005-09-01,33.967,0.271,United Arab Emirates,2005
2005-10-01,29.958,0.227,United Arab Emirates,2005
2005-11-01,25.895,0.183,United Arab Emirates,2005
2005-12-01,21.874,0.267,United Arab Emirates,2005
2006-01-01,19.047,0.433,United Arab Emirates,2006
2006-02-01,22.416,0.546,United Arab Emirates,2006
2006-03-01,24.399,0.311,United Arab Emirates,2006
2006-04-01,28.916,0.235,United Arab Emirates,2006
